,Venue Id,Venue Checkins Count,Venue Checkin User Count,Venue Url,Venue Twitter,Venue Instagram,Venue Phone,Venue Formatted Phone,Venue Rating,Venue Description,Venue Created,Venue Tips Count,Venue Likes Count
0,5c55acac9d7468002c8ead47,0,0,,,,,,0.0,,1549118636,0,0
1,5c6c2722ecb3ed0025f273db,0,0,,,,+905417450101,+90 541 745 01 01,0.0,,1550591778,0,3
2,5c6eb4c73fffb40025941271,0,0,,,,,,0.0,,1550759111,0,0
3,5c80da1f8194fc002c4d4588,0,0,,,,,,0.0,,1551948319,0,1
4,5c89e33ac824ae00389c2f09,0,0,http://www.hornetsgym.com,,,+902163498595,+90 216 349 85 95,0.0,,1552540474,2,2
5,5c8b5f9c1ffe970039b48e78,0,0,,,,,,0.0,,1552637852,0,0
6,5c91240464c8e1002cef1888,0,0,,,,+902163308887,+90 216 330 88 87,0.0,,1553015812,5,3
7,5c95ee7fa3061900394b0ac2,0,0,,,,,,0.0,,1553329791,0,1
8,5caef22fc66666002c334653,0,0,,,,,,0.0,,1554969135,0,1
9,5cb4bdfac36588002cf9fb0d,0,0,,,,,,0.0,,1555348986,0,0
10,5cb8b2096f0aa200390da0b3,0,0,http://nilkacmaz@gmail.com,,,,,0.0,,1555608073,0,1
11,5d22e7f3ca49b300232043a5,0,0,,,,,,0.0,,1562568691,0,0
12,5d2ade32605f260023df1e96,0,0,,,,,,0.0,,1563090482,0,1
13,5d4807f0816c15000896c26a,0,0,,,,,,0.0,,1565001712,0,0
14,5d55549495d1a80008a23e63,0,0,,,,,,0.0,,1565873300,1,2
15,5d6d699484bfe800070b08f7,0,0,,,,,,0.0,,1567451540,0,1
16,5d8129280e55f30008744193,0,0,,,,,,0.0,,1568745768,0,0
17,5d99f0ece892080008c37c75,0,0,,,,,,0.0,,1570369772,0,0
18,5da17f6b09892f0008ecaeb7,0,0,,,,,,0.0,,1570865003,0,0
19,5db90d2a2130bb0008280923,0,0,,,,,,0.0,,1572408618,0,1
20,5dcc33c1451131000855943f,0,0,,,,,,0.0,,1573663681,0,0
21,5ddbf1a98afd970007d1d2e4,0,0,https://www.macfit.com.tr,,,,,8.5,,1574695337,2,14
22,5de7e3b504a2360008a72f25,0,0,,,,,,0.0,,1575478197,0,0
23,5def27c4e204430008cd55ed,0,0,,,,,,0.0,,1575954372,1,3
24,5e317cd08418a90008840129,0,0,,,,,,0.0,,1580301520,0,0
25,5e3ecc216c8abc0008ae2693,0,0,,,,,,7.5,,1581173793,0,1
26,5e42c5637fd0510008c8723b,0,0,,,,,,0.0,,1581434211,0,1
27,5ef4d2981d8513000888e742,0,0,,,,,,0.0,,1593103000,0,0
