,Venue Id,Venue Checkins Count,Venue Checkin User Count,Venue Url,Venue Twitter,Venue Instagram,Venue Phone,Venue Formatted Phone,Venue Rating,Venue Description,Venue Created,Venue Tips Count,Venue Likes Count
0,5bb30f57d41bb7002cdd3dd1,0,0,,,,,,0.0,,1538461527,1,1
1,5bbf0e569fca56002c4aefff,0,0,,,,,,0.0,,1539247702,1,1
2,5bbf1194f62e09002c91edfd,0,0,,,,,,0.0,,1539248532,0,0
3,5beee5af67e5f2002ca3c7b4,0,0,,,,,,0.0,,1542383023,1,1
4,5c06ad306336be002c6df4b0,0,0,,,,,,0.0,,1543941424,0,0
5,5c32d8200802d4002ce4e346,0,0,,,,,,0.0,,1546836000,0,1
6,5c591039de3bbf0039a013d0,0,0,http://www.marsathletic.com/kulupler/mac-zorlu/,,,,,8.3,,1549340729,3,17
7,5c64363ea6031c002c76aaa3,0,0,,,,,,0.0,,1550071358,1,1
8,5c7fbc7f79f6c7002c67df4f,0,0,http://www.flovstudio.com,,,,,0.0,,1551875199,0,2
9,5c88b7fc270ee7002c3b4d39,0,0,,,,,,0.0,,1552463868,0,0
10,5c910603475abd002c54f9f1,0,0,,,,,,0.0,,1553008131,0,0
11,5c9ce99d66f3cd002ce8b074,0,0,,,,,,0.0,,1553787293,0,0
12,5cb6b41275eee400393adab6,0,0,,,,,,0.0,,1555477522,0,2
13,5ce3c482588e36002c5fa4d8,0,0,,,,,,0.0,,1558430850,0,1
14,5d1f668f06e5220023a5e4e8,0,0,,,,,,0.0,,1562338959,0,1
15,5d27528d348eba00230fa67c,0,0,,,,+905536569794,+90 553 656 97 94,0.0,,1562858125,0,0
16,5d6e8e7a92ab4500085a3bcb,0,0,,,,,,0.0,,1567526522,0,0
17,5d8f729ea4e616000864bd60,0,0,,,,,,0.0,,1569682078,0,0
18,5dda4d88adf2c200089162ed,0,0,,,,,,0.0,,1574587784,0,0
19,5dda4df02c3a7a0008d49b6c,0,0,,,,,,0.0,,1574587888,0,0
20,5df49c40b519ae000878497d,0,0,,,,,,0.0,,1576311872,0,0
21,5e18b513c5797e0008843f52,0,0,,,,,,0.0,,1578677523,0,1
22,5e297ae5b7ef1d000858fe4a,0,0,,,,,,0.0,,1579776741,0,1
23,5e3abc688ed05e000831aae0,0,0,,,,,,0.0,,1580907624,0,0
24,5ede5be57aff190727adb6a8,0,0,,,,,,0.0,,1591630821,0,0
