,Venue Id,Venue Checkins Count,Venue Checkin User Count,Venue Url,Venue Twitter,Venue Instagram,Venue Phone,Venue Formatted Phone,Venue Rating,Venue Description,Venue Created,Venue Tips Count,Venue Likes Count
0,5a1031c8cf72a0359c7cce50,0,0,http://www.thefitpoint.com,,,+902164031058,+90 216 403 10 58,0.0,,1511010760,0,2
1,5a15849da6fe4d46d8fe66dd,0,0,http://www.aikibyhasanmertbozdoğan.com,,,+905333408756,+90 533 340 87 56,0.0,,1511359645,0,1
2,5a1d84596e465009cd201214,0,0,,,,,,0.0,,1511883865,0,1
3,5a23bc54a4b51b7ba7e2c397,0,0,,,,,,6.3,,1512291412,2,5
4,5a281d03840fc22b412a4a49,0,0,,,,,,0.0,,1512578307,1,2
5,5a2a48978ad62e5a7ad0f9e5,0,0,,,,,,0.0,,1512720535,0,3
6,5a2aa6b71b0ea550301cee96,0,0,,,,,,0.0,,1512744631,0,2
7,5a34071dc4df1d0d33c3272c,0,0,,,,,,0.0,,1513359133,1,3
8,5a394b96b9ac38198b129db3,0,0,,,,,,0.0,,1513704342,0,1
9,5a56023228374e7864f08763,0,0,,,,,,0.0,,1515586098,0,1
10,5a73146826659b6c5858ca74,0,0,,,,,,0.0,,1517491304,3,2
11,5a772ef423a2e6307e6a3301,0,0,,,,,,0.0,,1517760244,0,0
12,5a81d4ca8c812a68b3c073bd,0,0,,,,,,0.0,,1518458058,0,0
13,5a9be30afd16bb7e21120a92,0,0,,,,+905536379270,+90 553 637 92 70,0.0,,1520165642,1,3
14,5a9d7aa4947c055969855e4e,0,0,,,,,,0.0,,1520269988,0,1
15,5abcb91197cf5a3a55c4a89c,0,0,,,,+902163562156,+90 216 356 21 56,0.0,,1522317585,0,2
16,5abf846c270ee73ff32f801a,0,0,,,,,,0.0,,1522500716,0,3
17,5ac1f17f2aff3128d3a8fc71,0,0,,,,,,0.0,,1522659711,0,4
18,5aca1d7bc21cb11bf6275b60,0,0,,,,,,0.0,,1523195259,0,2
19,5aca3376acb00b7e5361a82c,0,0,,,,,,0.0,,1523200886,0,0
20,5ae1d0fe1987ec002c1cbdd6,0,0,,,,,,0.0,,1524748542,0,0
21,5ae569e173fe25002c0cfa39,0,0,,,,,,0.0,,1524984289,0,0
22,5b02fb63b04056002b5dc2c6,0,0,http://www.macfit.com.tr,,,,,7.5,,1526922083,8,45
23,5b081c7769e77b0039631f6e,0,0,,,,,,0.0,,1527258231,0,0
24,5b12406e5f68b9002c1f534c,0,0,http://www.studiofitandmore.com,,,+905551580010,+90 555 158 00 10,0.0,,1527922798,3,3
25,5b156df4b9a5a8002c157540,0,0,,,,,,0.0,,1528131060,0,1
26,5b20049c35d3fc002c0e5660,0,0,,,,,,0.0,,1528824988,0,1
27,5b2ffa8aefa82a002c1c875f,0,0,,,,,,0.0,,1529870986,0,0
28,5b48b31d9deb7d002cc928bc,0,0,,,,,,0.0,,1531491101,0,0
29,5b5713cc9fca56002c103d44,0,0,,,,,,0.0,,1532433356,0,0
30,5b59da218ad62e002c99bab8,0,0,,,,,,0.0,,1532615201,0,1
31,5b88532f66f3cd002cedc593,0,0,,,,,,7.3,,1535660847,2,7
32,5b8cf51d66fc650039fbb0b1,0,0,,,,,,8.3,,1535964445,7,29
33,5b8e2785a5a315002cd5d3f3,0,0,,,,,,0.0,,1536042885,0,0
34,5b94145433e118002c97a9e2,0,0,,,,,,0.0,,1536431188,1,2
35,5b997690f427de002c963828,0,0,,,,,,0.0,,1536784016,0,0
36,5ba3d9c53731ee002c7680ce,0,0,,,,,,0.0,,1537464773,0,0
37,5ba4c356fdb9a7002c6dbad2,0,0,,,,+902163613366,+90 216 361 33 66,0.0,,1537524566,1,3
38,5ba8db94a4ba7c002cbedd6a,0,0,,,,,,0.0,,1537792916,2,3
39,5bc5b109d1a402002c874e07,0,0,http://www.fit216.com,,,+905423480216,+90 542 348 02 16,8.6,,1539682569,10,26
40,5bc7130e182223002593690e,0,0,,,,,,0.0,,1539773198,0,1
41,5bcf340cf0b490002c5bcd3c,0,0,,,,,,0.0,,1540305932,1,1
42,5be309d8da7080002cb9a678,0,0,,,,,,0.0,,1541605848,1,1
43,5bf6df5d27cbd10026ba7850,0,0,,,,,,0.0,,1542905693,0,0
44,5bfa91c0f8cbd4002ced9d3b,0,0,,,,,,0.0,,1543147968,1,2
45,5bfc1c811ffed7002c279dc4,0,0,,,,,,0.0,,1543249025,0,0
46,5bfd8172a35dce002cad200c,0,0,,,,,,0.0,,1543340402,0,0
47,5c1d052597cf5a003928ba86,0,0,,,,,,0.0,,1545405733,0,1
48,5c378ac1826444002cddf1a8,0,0,,,,,,0.0,,1547143873,0,0
49,5c5487c9971317002dffb7a9,0,0,,,,,,0.0,,1549043657,1,1
